,Cu,Mg,Mn,Fe,Si,Zn,Zr,temperature
282,3.8866982,1.1292863,0.37993652,0.1744389,0.46883383,0.24894355,0.34681833,0.20540063
283,3.809311,1.3055506,0.5608617,0.21142063,0.59932286,0.21067348,0.20510502,0.26924765
284,3.9279456,1.7147173,0.7230207,0.17129624,0.22463138,0.17739904,0.17202878,0.5541909
285,4.09055,1.7909001,0.6633965,0.16680215,0.3444568,0.21476531,0.22796628,0.7390276
286,4.484227,1.6749091,0.5003896,0.26345065,0.60218227,0.1770951,0.1870422,0.9091814
287,3.794876,1.2009088,0.40628228,0.19595328,0.5859691,0.18146494,0.16350526,0.9457056
288,4.4358277,1.3558702,0.38183734,0.23793411,0.63898736,0.19746058,0.26212904,0.32442823
289,4.454342,1.1960777,0.5307336,0.18118607,0.3645052,0.3279405,0.31113824,0.4528849
290,3.9805887,1.1945632,0.66853905,0.17217265,0.61593354,0.23727456,0.16178566,0.8084139
291,4.4919534,1.3948237,0.7150434,0.24109048,0.61671,0.20734066,0.20166594,0.9011247
292,4.1022763,1.2817982,0.7106953,0.25297058,0.3738996,0.17922327,0.31425336,0.08826179
293,4.572141,1.8303919,0.73914087,0.17867753,0.5007057,0.19384147,0.21903524,0.23929906
294,4.4283066,1.3566258,0.35412765,0.30097675,0.6111964,0.16367967,0.26325357,0.2839904
295,3.9911427,1.3878767,0.51226044,0.1450652,0.20487186,0.18360418,0.17799152,0.04017192
296,3.646626,1.1441368,0.41945067,0.17968634,0.50448096,0.20110533,0.0883479,0.92856544
297,3.6778731,1.1435826,0.46426255,0.13914894,0.49819788,0.2061641,0.11106078,0.8471305
298,3.8085988,1.3510565,0.3907268,0.06281322,0.32304707,0.17685436,0.17477158,0.8495557
299,4.5566983,1.8003095,0.5435764,0.221255,0.5029372,0.19575591,0.23530999,0.34387973
300,4.472406,1.164823,0.486203,0.21782696,0.29229578,0.26537728,0.32267907,0.48218453
301,4.520087,1.2382469,0.5130893,0.15924253,0.6373944,0.08934106,0.06975763,-0.03432686
302,3.8348188,1.412719,0.67261916,0.1438896,0.60527956,0.18409485,0.14193375,0.17094316
303,4.27435,1.3462307,0.5785328,0.15706584,0.60687405,0.14302401,0.13674346,0.15178801
304,3.8731961,1.4335976,0.63114196,0.13403869,0.59033555,0.1890685,0.12714976,0.17244495
305,4.527848,1.7703013,0.5267489,0.2302993,0.30465707,0.2028497,0.22056578,0.07108808
306,4.062072,1.1966463,0.38140264,0.1952487,0.32591125,0.0873609,0.20815608,0.21523091
307,4.370329,1.3525071,0.69481444,0.1821833,0.4301703,0.14079015,0.17807865,0.021373743
308,4.1890655,1.2045715,0.38269433,0.26405203,0.21392842,0.17102681,0.28271854,0.28875437
309,3.8448343,1.2855475,0.5268522,0.18812507,0.5834489,0.17632207,0.13578789,0.5062352
310,3.9738793,1.7967227,0.39220333,0.23667759,0.30434516,0.23380007,0.22145864,0.85952854
311,4.2808604,1.6291196,0.45918614,0.27816728,0.5977377,0.18274538,0.14882204,0.9612144
312,4.0646443,1.5350734,0.62289256,0.2128503,0.48092392,0.16602398,0.19300735,0.96212775
313,3.8419566,1.1980059,0.78716815,0.1741866,0.41156578,0.15842098,0.10528484,0.69039464
314,3.8896635,1.1498768,0.7898842,0.23340711,0.16622578,0.19532269,0.25671706,0.7054027
315,3.9230185,1.417438,0.602494,0.13102596,0.38714918,0.10163911,0.25077292,0.96358544
316,4.50277,1.8350883,0.5776572,0.19724372,0.28146204,0.21670312,0.24344839,-0.0018659143
317,4.0351906,1.3760047,0.29992658,0.20376211,0.24091439,0.13775277,0.22739127,0.4125949
318,4.1269503,1.5417435,0.6402585,0.23224467,0.4348942,0.18825172,0.17261991,0.96691406
319,4.167279,1.6178746,0.613707,0.21941143,0.6156685,0.1579239,0.16365682,0.9616916
320,4.4841623,1.7673879,0.47488937,0.20693982,0.37728226,0.19746575,0.2266174,0.2904499
321,4.5284677,1.4086459,0.7605135,0.12563539,0.5426075,0.14697678,0.21192664,0.52025133
322,4.2604203,1.1775234,0.46270344,0.13467732,0.37656948,0.15978347,0.17558822,0.51352924
323,4.2467904,1.4746526,0.8011783,0.20809415,0.23108633,0.20838864,0.23198171,0.6869915
324,3.929626,1.716425,0.7261727,0.17106132,0.2240661,0.17709473,0.17171064,0.5557568
325,4.143842,1.2011678,0.48886967,0.1800268,0.37736276,0.07599868,0.113205925,0.053945966
326,4.0393987,1.4007943,0.7776778,0.29001337,0.5370402,0.25991675,0.30762723,0.067416415
327,4.196096,1.3527528,0.69483024,0.25542867,0.3658779,0.18820143,0.3195974,0.05492457
328,4.012418,1.187427,0.7979002,0.2556872,0.5947275,0.1102414,0.1937064,0.5584796
329,3.8555012,1.798116,0.524673,0.24743909,0.25174215,0.22606902,0.21086037,0.91448456
330,3.8662024,1.8127683,0.6538339,0.18863738,0.4640515,0.21035299,0.22760893,0.79968184
331,3.8115554,1.7780476,0.8465037,0.2620178,0.23280565,0.18187237,0.14728095,0.8957894
332,3.8977046,1.8086953,0.6490505,0.22144699,0.2396865,0.21199213,0.2004793,0.3390203
333,4.2840133,1.7423525,0.42424712,0.17606783,0.3176054,0.23365639,0.226851,0.85679156
334,4.0300946,1.2048254,0.51542825,0.14844169,0.19078077,0.2664731,0.16579793,0.6943359
335,4.4140377,1.1540656,0.6991689,0.24920824,0.30752966,0.20996258,0.15508144,0.6877878
336,3.7731013,1.1932828,0.55635214,0.10373865,0.53254676,0.24709952,0.12534702,0.71704966
337,3.790637,1.7885718,0.78198105,0.2630483,0.2423326,0.19366865,0.16313462,0.8961475
338,3.990378,1.4210016,0.69750446,0.088237196,0.39216384,0.107667804,0.22663252,0.9024039
339,4.0903244,1.690843,0.6177647,0.17246746,0.270227,0.18994987,0.19698596,0.46385503
340,3.887356,1.3892168,0.576998,0.18136239,0.28199032,0.1411989,0.21726835,0.91609687
341,4.0906577,1.3561342,0.7921607,0.16152468,0.39834598,0.18978024,0.21769509,0.88707083
342,3.991208,1.5157334,0.62619394,0.19069685,0.50952554,0.13007037,0.21166459,0.9711029
343,4.509768,1.1931189,0.411166,0.23494011,0.5635634,0.30065453,0.13074024,0.61296076
344,3.8190265,1.2160528,0.56924355,0.11305261,0.5635241,0.23678204,0.16413163,0.73420054
345,4.1483192,1.2258704,0.6488702,0.17368495,0.51607215,0.20141464,0.13492441,0.9033297
346,4.197147,1.2337139,0.66144764,0.15260035,0.44723162,0.18826082,0.1566533,0.8857725
347,4.4432707,1.3048515,0.827253,0.24890605,0.38538933,0.13526611,0.1893563,0.9109445
348,4.5080757,1.3158106,0.76211834,0.13830961,0.5208517,0.17060167,0.25317192,0.7383478
349,4.4235516,1.3884362,0.6557146,0.16669485,0.38875392,0.12802576,0.21066378,0.003289649
350,4.1544366,1.3819438,0.77203155,0.21379077,0.59224266,0.21024679,0.2623164,0.056319386
351,4.5444694,1.3981525,0.33884865,0.22756132,0.2690504,0.0946527,0.11620316,0.0010371597
352,4.5151186,1.1840355,0.6523933,0.22715521,0.31324783,0.21597956,0.15406902,0.8225041
353,4.4952936,1.2365181,0.7749382,0.17323239,0.18176568,0.22480251,0.22933555,0.83101404
354,4.5013437,1.3952008,0.5025624,0.21417025,0.49845967,0.13772032,0.17934021,0.87338084
355,4.4536557,1.4145793,0.37877923,0.16672724,0.44680345,0.21692668,0.13751599,0.74341375
356,4.251246,1.1783497,0.38837498,0.084586516,0.22853495,0.11877246,0.29349983,0.47761238
357,4.5054035,1.242865,0.47532263,0.23635036,0.41653076,0.14926471,0.29906267,0.7149078
358,4.442464,1.1706038,0.7500185,0.2813577,0.29575893,0.16007443,0.14850906,0.6665028
359,4.48311,1.2291124,0.41087046,0.19398111,0.37072602,0.1114133,0.32107037,0.73841846
360,4.5088696,1.6206243,0.7103362,0.24040464,0.22112261,0.20090593,0.2117305,0.88289505
361,4.5628934,1.287606,0.5198679,0.14775038,0.5835891,0.24846311,0.1818487,0.031125301
362,4.4947977,1.2981498,0.5011654,0.14974979,0.67002726,0.10637839,0.06346264,-0.09413448
363,4.667578,1.1605256,0.22380567,0.18533623,0.34072694,-0.0068779998,0.2910693,0.103429586
364,4.522019,1.1846092,0.373195,0.2568154,0.2027865,0.21133171,0.25398755,0.17446436
365,4.5039997,1.2066326,0.36451757,0.09566848,0.31180444,0.24450348,0.26007694,0.28713897
366,4.5623155,1.3783667,0.5559851,0.15929292,0.21875627,0.18224476,0.2049144,0.07402501
367,4.4684653,1.3846922,0.8202894,0.2336806,0.66629845,0.28130695,0.18783225,0.9483601
368,3.9910026,1.4272566,0.5461371,0.05960715,0.29898995,0.13594958,0.2602696,0.8776439
369,4.440336,1.442252,0.8326007,0.23898473,0.21196105,0.2679042,0.18232909,0.9530857
370,4.1998277,1.1963274,0.59899324,0.11332916,0.20072536,0.20148668,0.24492642,0.84961677
371,4.2229815,1.5017165,0.7452185,0.25168723,0.18336232,0.25971678,0.16580099,0.87821484
372,4.522298,1.201954,0.32400042,0.16608737,0.27055043,0.27410194,0.2042946,0.77581114
373,4.4984493,1.1897182,0.58919984,0.17916362,0.39147848,0.35384062,0.35375085,0.5028184
374,3.77368,1.1948168,0.70431507,0.22145033,0.55027723,0.229043,0.12825523,0.86477166
375,4.020966,1.4713222,0.42831272,0.1923491,0.5678473,0.1881653,0.2879899,0.48140785
376,4.2737823,1.4031506,0.7179507,0.16442692,0.6031415,0.1579964,0.24053805,0.0462142
377,4.0143657,1.496282,0.49022436,0.16271758,0.4604796,0.19804524,0.22190247,0.117134504
378,3.8222167,1.2309487,0.723615,0.08381812,0.19654223,0.18680982,0.15682669,0.044567652
379,4.467095,1.7184976,0.29695523,0.21773347,0.39411587,0.20400792,0.3058795,0.09462646
380,3.97605,1.696153,0.8380578,0.2080763,0.23692532,0.18589742,0.15243103,0.89024025
381,4.080279,1.7259734,0.50674504,0.1469208,0.6281347,0.17290194,0.13917576,0.6901624
382,3.8620582,1.7776399,0.79193366,0.14516547,0.50545967,0.15724497,0.23475368,0.5702017
383,3.8165042,1.7537141,0.65586853,0.18364641,0.5960531,0.19293211,0.2189228,0.50131017
384,3.8283107,1.7999055,0.73159754,0.23382846,0.6107225,0.15130375,0.23871736,0.3996729
385,3.8726459,1.7547808,0.6429521,0.15809016,0.474843,0.14733468,0.21777721,0.40140817
386,4.059591,1.7169802,0.45260176,0.11987208,0.60991824,0.16020112,0.1449947,0.7185364
387,4.0147214,1.7961068,0.679907,0.16082472,0.61101246,0.18652894,0.17657754,0.79317445
388,3.7543075,1.806996,0.6842731,0.26275837,0.2579084,0.20881803,0.19143909,0.9056069
389,4.0159307,1.7217807,0.44699532,0.11970088,0.5464121,0.1542535,0.1599765,0.74774164
390,3.826754,1.540469,0.61889887,0.18891409,0.20851506,0.2166925,0.20142679,0.88414305
391,3.8509612,1.6922472,0.7860718,0.19320026,0.34097403,0.22288871,0.23505482,0.91669375
392,3.887714,1.6169407,0.7691644,0.172834,0.22888471,0.19067217,0.1796153,0.88562924
393,4.0030303,1.8016951,0.69409555,0.16366458,0.6084614,0.18901771,0.18072526,0.7989201
394,3.775566,1.759612,0.58861005,0.19840923,0.24870102,0.18912815,0.20393081,0.5461497
395,3.8429227,1.7818112,0.5724229,0.18908744,0.42400163,0.20716253,0.22732665,0.77489036
396,4.1102276,1.7225358,0.8382531,0.21739256,0.26240343,0.19363719,0.13950345,0.90710706
397,4.403543,1.2271562,0.81082726,0.24484909,0.5549146,0.31846556,0.21513513,0.7312824
398,3.977579,1.4363897,0.48271406,0.052805483,0.2827685,0.15510441,0.27281454,0.8701053
399,4.394116,1.3267766,0.7120904,0.17828217,0.579351,0.30780515,0.12854302,0.9506176
400,4.400345,1.1661319,0.45082638,0.23170608,0.27240613,0.19108574,0.2846891,0.47157335
401,4.075,1.2195411,0.6171131,0.16038248,0.62162095,0.30500004,0.1660128,0.8503855
402,3.8945282,1.1785723,0.7977059,0.16687854,0.21570522,0.19006316,0.24838778,0.5039422
403,4.4089055,1.8549362,0.8328969,0.17665645,0.31770858,0.20799235,0.18414336,0.069094695
404,4.1693473,1.4782457,0.6898775,0.18497461,0.26726395,0.16454577,0.13825664,0.07004674
405,4.3327436,1.19284,0.4114019,0.12081376,0.24400066,0.17037873,0.3012329,0.43758082
406,4.1341186,1.5452666,0.41066378,0.28340617,0.6015237,0.2225877,0.15904358,0.9107074
407,3.9482844,1.3785937,0.5812351,0.25172386,0.59525096,0.10711716,0.18828116,0.5522754
408,4.4104505,1.3432691,0.42849964,0.28713244,0.56740975,0.14430763,0.22620107,0.22716253
409,4.394974,1.1918521,0.72632945,0.36053872,0.56519157,0.3248317,0.14746033,0.83590746
410,3.7505677,1.1698425,0.6074068,0.13364716,0.4646655,0.21711175,0.09857034,0.7622071
411,3.9559498,1.1820396,0.7953937,0.29828918,0.19057196,0.22811326,0.17691973,0.8130431
412,3.9220371,1.3128893,0.62908983,0.31731245,0.18839844,0.25366047,0.17667009,0.78320324
413,3.9674768,1.1900189,0.7707453,0.15961176,0.17614149,0.19426195,0.29959077,0.6484435
414,4.2781916,1.2567644,0.813445,0.18674408,0.21059452,0.24710616,0.20985085,0.9439514
415,4.5047164,1.3315164,0.7541788,0.095559284,0.1771306,0.2647324,0.2516384,0.88109106
416,3.7599607,1.1771301,0.6190049,0.15119351,0.4879777,0.2212649,0.10482743,0.7905125
417,4.1706643,1.5463517,0.4080521,0.26989317,0.6097059,0.23558171,0.18036696,0.87325734
418,4.406872,1.6272352,0.660297,0.23278564,0.27462286,0.23364711,0.15014395,0.93348044
419,3.8443975,1.3140343,0.41057423,0.18534328,0.22403242,0.18443514,0.2520589,0.30124792
420,4.395394,1.8612909,0.7991819,0.17512506,0.31558934,0.2070416,0.18939984,0.118226744
421,4.427792,1.619214,0.6199976,0.23717827,0.3029845,0.23159362,0.1620706,0.95510286
422,4.323181,1.6169529,0.64930004,0.22846466,0.25361595,0.2392883,0.15875141,0.90595263
423,4.479813,1.3762617,0.7291309,0.1609774,0.55250657,0.30357388,0.16077557,0.9452467
424,4.48012,1.3913877,0.8018735,0.24944061,0.65245885,0.23964067,0.20215869,0.9230956
425,4.069193,1.1912782,0.67548084,0.18884572,0.6187157,0.2543973,0.12739287,0.87674236
426,4.550793,1.2899168,0.62769365,0.1973722,0.23317976,0.24599712,0.1220829,0.0629117
427,4.34603,1.6510078,0.23814104,0.23577598,0.26681197,0.22082679,0.32148328,0.08171638
428,4.1966305,1.8060915,0.5773173,0.19211245,0.29477358,0.19780464,0.20374244,0.35558373
429,3.7926526,1.8121438,0.66061175,0.18634409,0.39179835,0.21513505,0.25167224,0.78843194
430,3.7567139,1.7593759,0.7331822,0.17566524,0.27382755,0.19440152,0.22643071,0.65958476
431,4.45744,1.759295,0.54417557,0.16810164,0.35416967,0.19856885,0.2217585,0.27683577
432,4.2808824,1.5917962,0.38164395,0.23949805,0.22936796,0.2014448,0.2538574,0.06164813
433,4.261206,1.5884953,0.23531644,0.23509389,0.27196997,0.2326676,0.35078648,0.08539249
434,4.304754,1.5698419,0.6166737,0.21665353,0.27568763,0.17557465,0.16663033,0.06449167
435,4.5782285,1.784035,0.5786694,0.22618037,0.58029115,0.19491324,0.23609585,0.4444658
436,4.5066075,1.6730902,0.8617358,0.187451,0.43525368,0.19018416,0.21127343,0.78188115
437,4.5250382,1.7298846,0.8000152,0.19109154,0.38207632,0.18442585,0.19335455,0.21147382
438,4.409298,1.6465316,0.29648852,0.21636024,0.43910703,0.20051661,0.3425356,0.13434497
439,4.452442,1.3217938,0.5392732,0.1973018,0.6182874,0.2776407,0.2911215,0.07042992
440,4.5445614,1.3996172,0.6200526,0.10884783,0.36737093,0.1502202,0.2902734,0.05888202
441,3.8194184,1.2682246,0.54447824,0.16098617,0.20560355,0.19069238,0.25622597,0.26871118
442,4.191136,1.1902633,0.59793025,0.15836912,0.60271186,0.35323343,0.13961604,0.51724106
443,4.054112,1.4401724,0.4363114,0.22169542,0.6067857,0.20136681,0.26935503,0.750771
444,4.22504,1.2218384,0.38498,0.19489324,0.28513667,0.101443306,0.2943624,0.3708177
445,4.1790633,1.3864233,0.56421775,0.24136719,0.5370321,0.17533901,0.19980156,0.6001972
446,4.185556,1.8017333,0.6984775,0.14420488,0.3367228,0.21104242,0.2340262,0.721885
447,3.7934535,1.7338684,0.51502347,0.20786044,0.2307614,0.18859296,0.18489617,0.47542438
448,3.8480544,1.6971278,0.6075376,0.18432574,0.23368903,0.1895003,0.18062866,0.50386494
449,3.8409417,1.3393428,0.5023767,0.1316307,0.17394103,0.22496884,0.19666052,0.019091139
450,3.9285104,1.6828306,0.65673333,0.17682661,0.24053062,0.18477927,0.17793316,0.51351136
451,3.877285,1.6895492,0.7464316,0.13235018,0.51251936,0.13886231,0.18272114,0.11319301
452,4.218298,1.8942434,0.45976835,0.28666055,0.60037416,0.120178804,0.22872786,0.05798597
453,4.2281337,1.6567591,0.37215632,0.2463732,0.6418934,0.16598049,0.14615828,0.07896714
454,3.98947,1.4428611,0.37255794,0.269358,0.6298117,0.19718553,0.18822137,0.09766771
455,4.0093937,1.4359155,0.37774688,0.25452533,0.6327902,0.2025329,0.18726978,0.08534397
456,3.9238386,1.3664169,0.3392351,0.24335176,0.6001204,0.17372866,0.17313479,0.02433368
457,3.8051858,1.2104242,0.2974583,0.17696768,0.57692283,0.24366774,0.2773216,-0.07032869
458,3.8340828,1.2100844,0.294115,0.16684759,0.5779128,0.23765005,0.27729127,-0.048416473
459,3.836514,1.2001052,0.34679934,0.18430275,0.6058915,0.2304481,0.27808198,-0.025535738
460,3.8788042,1.1723617,0.3845067,0.23638678,0.61342996,0.21486004,0.2184527,-0.050436802
461,4.012358,1.2046812,0.25246906,0.3548493,0.66355205,0.25750217,0.07779475,-0.14037845
462,3.966592,1.1048999,0.28679737,0.27862394,0.61152023,0.2317351,0.074858375,-0.06424547
463,3.885315,1.1296701,0.32514235,0.3129996,0.6164567,0.21308984,0.09471034,-0.100083366
464,3.8559432,1.1933208,0.3875731,0.22755587,0.6400714,0.22345807,0.23452076,-0.07576584
465,3.9352093,1.1332967,0.30944815,0.23466337,0.54346764,0.23322673,0.13824475,0.0004275085
466,4.238713,1.2875545,0.30631906,0.26490122,0.62423456,0.23376496,0.11698853,-0.16414797
467,4.1659923,1.3349614,0.32217237,0.35904527,0.66094506,0.24996264,0.116434254,-0.18909
468,4.1744814,1.3206913,0.31396076,0.34108713,0.6539934,0.24705733,0.11458572,-0.18479396
469,4.3515983,1.2233312,0.2956326,0.167231,0.5826847,0.26128337,0.13107629,-0.030542525
470,4.4663014,1.3670516,0.39786547,0.20507625,0.5500157,0.23675548,0.20460065,-0.09061738
471,4.4477735,1.293552,0.5172594,0.052809447,0.5822513,0.2866055,0.13568789,0.15641744
472,4.3366275,1.2522718,0.4748692,0.18193126,0.6028741,0.2651247,0.25689593,0.079465166
473,4.517995,1.3016653,0.374304,0.19380312,0.37071595,0.10277356,0.19888994,-0.03345083
474,4.5548053,1.2417209,0.31952584,0.26773584,0.2549082,0.18312205,0.27815565,-0.0227086
475,4.4933195,1.1920521,0.59355783,0.285533,0.4106555,0.121226266,0.32708335,0.6252566
476,3.8234444,1.2057948,0.7034414,0.15002857,0.57814693,0.19945017,0.10205052,0.7367825
477,3.9821754,1.4871258,0.40992254,0.15840672,0.4673344,0.18724242,0.19326001,0.8956906
478,3.8949904,1.4054106,0.57459897,0.16541478,0.37008733,0.11056647,0.22750649,0.97740275
479,4.036495,1.4090447,0.82250214,0.20297506,0.5538455,0.21197763,0.16466852,0.86967504
480,3.800407,1.5615597,0.6674762,0.17783791,0.21025215,0.2054621,0.20067964,0.8816523
481,3.9093466,1.7377369,0.860392,0.23537022,0.23430432,0.18237475,0.14372723,0.8937732
482,4.2151976,1.6088717,0.6585955,0.21834472,0.24571492,0.23087089,0.16068132,0.896149
483,4.3122745,1.8576837,0.8295102,0.17189722,0.19785206,0.18212666,0.18048187,0.5875671
484,4.473259,1.7532976,0.38464084,0.2431114,0.27920592,0.2096332,0.25090393,0.06461095
485,4.250648,1.5858161,0.49112183,0.18329284,0.5954107,0.17173897,0.21417062,0.22622408
486,3.8384914,1.228317,0.51512736,0.28485835,0.60935926,0.2199835,0.28508818,0.27889574
487,3.9632468,1.1293999,0.48551148,0.2395395,0.5627861,0.25384068,0.32422882,0.2792554
488,4.0381155,1.1233673,0.33374637,0.16037565,0.5018605,0.24660818,0.26829234,0.15828098
489,3.961032,1.1408765,0.2790017,0.16852087,0.47824106,0.24152656,0.23592567,0.10959373
490,4.535661,1.3926811,0.5131236,0.15878505,0.5874613,0.3006071,0.24471904,0.01751429
491,4.4757075,1.2429571,0.46998975,0.13215537,0.61055315,0.11583419,0.04665252,-0.088216834
492,3.9565675,1.2690278,0.43340653,0.12510633,0.54952246,0.22511289,0.25812516,0.82188255
493,4.510037,1.1674079,0.5949036,0.27219144,0.35017383,0.22268201,0.35913897,0.56536967
494,4.391128,1.8641672,0.6854054,0.17689526,0.3151534,0.19778582,0.1940658,0.22332245
495,3.9344363,1.3634377,0.26502225,0.19099665,0.25762472,0.1444962,0.23187938,0.34847584
496,4.494822,1.7031323,0.7933849,0.17055671,0.6405974,0.12473774,0.20382601,0.8784373
497,4.4983287,1.7719055,0.5565965,0.21157977,0.46416143,0.20459965,0.2337432,0.27682564
498,4.20799,1.5427401,0.42033547,0.23674902,0.4648666,0.19107975,0.16921735,0.95682913
499,3.9576204,1.4164686,0.49172032,0.041977376,0.2857435,0.15956874,0.2726072,0.8574168
500,4.5199614,1.7107493,0.79725,0.1796721,0.6401759,0.1460901,0.20212501,0.92902213
501,4.161613,1.5960892,0.64491385,0.21613747,0.2388842,0.23097637,0.16689435,0.8916097
502,4.316172,1.7142,0.40753564,0.16184376,0.25514954,0.23103058,0.22714043,0.8994482
503,4.4537497,1.6875342,0.76272225,0.18027127,0.061086312,0.20376928,0.20835534,0.79046476
504,4.4782414,1.1860219,0.565333,0.22378403,0.5825555,0.32687807,0.22027364,0.8050169
505,4.537707,1.274607,0.37588274,0.10067141,0.37472934,0.15851797,0.24222043,0.08090111
506,4.025431,1.1530484,0.53345937,0.20504242,0.59851545,0.26054865,0.30973044,0.2860826
507,4.1796536,1.7717081,0.39117476,0.19724089,0.26187494,0.23283394,0.29260603,0.07159776
508,4.007877,1.7523074,0.41142264,0.19702592,0.2529266,0.24091576,0.29531968,0.11163085
509,4.0418015,1.7159476,0.39202517,0.16083795,0.31953827,0.22435555,0.2842874,0.118069164
510,3.939156,1.809139,0.7612865,0.20871624,0.2471499,0.23175605,0.21848588,0.1077866
511,4.570222,1.7307343,0.411963,0.1921578,0.6332667,0.14549774,0.313479,0.14332499
512,4.5161233,1.7023717,0.35178685,0.21176836,0.53217256,0.17724709,0.3282589,0.14684756
513,4.0485935,1.7654312,0.4830054,0.21719843,0.39151618,0.2248737,0.2076263,0.7517227
